Date,Adj Close,Close,High,Low,Open,Volume
2022-12-23,13940.9296875,13940.9296875,14000.6796875,13874.5,13945.58984375,28738700
2022-12-27,13995.099609375,13995.099609375,14063.1396484375,13966.349609375,14047.419921875,22975000
2022-12-28,13925.599609375,13925.599609375,14018.4697265625,13914.6201171875,14013.7197265625,27583800
2022-12-29,14071.7197265625,14071.7197265625,14071.7197265625,13871.3203125,13890.8095703125,30727400
2022-12-30,13923.58984375,13923.58984375,14008.9697265625,13922.5498046875,14005.83984375,24346600
2023-01-02,14069.259765625,14069.259765625,14095.91015625,13976.4404296875,13992.7099609375,34978500
2023-01-03,14181.669921875,14181.669921875,14293.8701171875,14083.759765625,14116.0703125,57907500
2023-01-04,14490.7802734375,14490.7802734375,14492.7802734375,14264.599609375,14266.98046875,76221600
2023-01-05,14436.3095703125,14436.3095703125,14501.599609375,14403.73046875,14451.23046875,60947500
2023-01-06,14610.01953125,14610.01953125,14610.23046875,14388.98046875,14476.7197265625,55433700
2023-01-09,14792.830078125,14792.830078125,14832.8896484375,14628.6103515625,14650.73046875,64976500
2023-01-10,14774.599609375,14774.599609375,14790.8203125,14692.740234375,14741.9697265625,57438600
2023-01-11,14947.91015625,14947.91015625,14965.4697265625,14794.990234375,14805.400390625,66367800
2023-01-12,15058.2998046875,15058.2998046875,15095.0302734375,14934.509765625,14972.2802734375,65971500
2023-01-13,15086.51953125,15086.51953125,15132.3701171875,15041.16015625,15063.2099609375,66451100
2023-01-16,15134.0400390625,15134.0400390625,15153.1904296875,15083.9404296875,15112.0498046875,42102700
2023-01-17,15187.0703125,15187.0703125,15269.7099609375,15083.9501953125,15130.0302734375,57914400
2023-01-18,15181.7998046875,15181.7998046875,15250.3603515625,15156.8896484375,15182.9501953125,58258000
2023-01-19,14920.3603515625,14920.3603515625,15134.0703125,14906.26953125,15115.5498046875,64167400
2023-01-20,15033.5595703125,15033.5595703125,15034.4296875,14940.6796875,14986.51953125,64031100
2023-01-23,15102.9501953125,15102.9501953125,15145.900390625,15022.830078125,15077.400390625,39903900
2023-01-24,15093.1103515625,15093.1103515625,15147.4501953125,15022.5498046875,15140.5,48335400
2023-01-25,15081.6396484375,15081.6396484375,15114.41015625,14969.650390625,15095.7197265625,53589900
2023-01-26,15132.849609375,15132.849609375,15151.5400390625,15068.7197265625,15146.2900390625,62001200
2023-01-27,15150.0302734375,15150.0302734375,15186.490234375,15077.6201171875,15115.75,55135800
2023-01-30,15126.080078125,15126.080078125,15161.0703125,14988.98046875,15070.2998046875,54664400
2023-01-31,15128.26953125,15128.26953125,15136.2197265625,14993.58984375,15081.169921875,57047200
2023-02-01,15180.740234375,15180.740234375,15222.33984375,15107.830078125,15125.1201171875,57095200
2023-02-02,15509.1904296875,15509.1904296875,15520.9697265625,15264.3095703125,15275.0,122979300
2023-02-03,15476.4296875,15476.4296875,15476.669921875,15347.8603515625,15408.400390625,76253700
2023-02-06,15345.91015625,15345.91015625,15406.9296875,15275.5703125,15367.0400390625,54430400
2023-02-07,15320.8798828125,15320.8798828125,15363.41015625,15273.599609375,15359.58984375,56184100
2023-02-08,15412.0498046875,15412.0498046875,15486.1298828125,15371.9296875,15450.669921875,61344800
2023-02-09,15523.419921875,15523.419921875,15658.5595703125,15519.6298828125,15560.150390625,66247500
2023-02-10,15307.98046875,15307.98046875,15487.98046875,15246.3896484375,15438.9404296875,65755600
2023-02-13,15397.33984375,15397.33984375,15409.26953125,15305.9404296875,15322.0595703125,38580400
2023-02-14,15380.5595703125,15380.5595703125,15526.2802734375,15366.3701171875,15419.0,56427200
2023-02-15,15506.33984375,15506.33984375,15520.3896484375,15388.849609375,15394.4404296875,49065600
2023-02-16,15533.6396484375,15533.6396484375,15634.0400390625,15417.169921875,15612.4296875,66113500
2023-02-17,15482.0,15482.0,15514.7197265625,15300.419921875,15372.0595703125,70462400
2023-02-20,15477.5498046875,15477.5498046875,15532.4404296875,15436.7900390625,15524.16015625,33610800
2023-02-21,15397.6201171875,15397.6201171875,15470.51953125,15286.7099609375,15450.6201171875,47050500
2023-02-22,15399.8896484375,15399.8896484375,15408.580078125,15247.5,15342.599609375,54879700
2023-02-23,15475.6904296875,15475.6904296875,15552.76953125,15433.9697265625,15453.2900390625,51347600
2023-02-24,15209.740234375,15209.740234375,15530.4599609375,15162.48046875,15501.8203125,141484400
2023-02-27,15381.4296875,15381.4296875,15481.0595703125,15351.6298828125,15351.6298828125,58764200
2023-02-28,15365.1396484375,15365.1396484375,15443.169921875,15289.4296875,15299.7900390625,93757000
2023-03-01,15305.01953125,15305.01953125,15478.83984375,15254.1103515625,15399.91015625,72243100
2023-03-02,15327.6396484375,15327.6396484375,15329.2900390625,15150.669921875,15171.0703125,62593100
2023-03-03,15578.3896484375,15578.3896484375,15590.4404296875,15409.990234375,15430.66015625,67122500
2023-03-06,15653.580078125,15653.580078125,15677.9296875,15587.7802734375,15597.900390625,69392600
2023-03-07,15559.5302734375,15559.5302734375,15706.3701171875,15544.0703125,15638.4404296875,68603300
2023-03-08,15631.8701171875,15631.8701171875,15667.2099609375,15524.849609375,15528.8095703125,64604200
2023-03-09,15633.2099609375,15633.2099609375,15667.0498046875,15535.1298828125,15619.75,59687500
2023-03-10,15427.9697265625,15427.9697265625,15495.8701171875,15316.3798828125,15369.669921875,114116400
2023-03-13,14959.4697265625,14959.4697265625,15435.8095703125,14887.4404296875,15435.16015625,157697900
2023-03-14,15232.830078125,15232.830078125,15272.1103515625,14951.7099609375,15016.5302734375,101464500
2023-03-15,14735.259765625,14735.259765625,15246.169921875,14702.91015625,15175.4404296875,157452200
2023-03-16,14967.099609375,14967.099609375,15018.3095703125,14664.169921875,14973.83984375,141054600
2023-03-17,14768.2001953125,14768.2001953125,15153.1103515625,14694.259765625,15073.759765625,217024000
2023-03-20,14933.3798828125,14933.3798828125,14980.4296875,14458.3896484375,14715.400390625,125262600
2023-03-21,15195.33984375,15195.33984375,15253.099609375,15055.9296875,15062.0595703125,94322300
2023-03-22,15216.1904296875,15216.1904296875,15298.490234375,15166.9501953125,15174.669921875,82685900
2023-03-23,15210.3896484375,15210.3896484375,15244.3203125,15078.7197265625,15178.25,82739800
2023-03-24,14957.23046875,14957.23046875,15135.650390625,14809.8203125,15135.5,181078000
2023-03-27,15127.6796875,15127.6796875,15185.349609375,15020.0703125,15133.6796875,90911900
2023-03-28,15142.01953125,15142.01953125,15261.490234375,15103.759765625,15255.9296875,73013800
2023-03-29,15328.7802734375,15328.7802734375,15342.26953125,15186.75,15242.51953125,81824600
2023-03-30,15522.400390625,15522.400390625,15536.419921875,15424.6904296875,15429.3798828125,77412500
2023-03-31,15628.83984375,15628.83984375,15659.0595703125,15499.83984375,15568.3701171875,86968700
2023-04-03,15580.919921875,15580.919921875,15659.349609375,15553.900390625,15623.4501953125,70893100
2023-04-04,15603.4697265625,15603.4697265625,15736.5595703125,15601.400390625,15639.01953125,64484200
2023-04-05,15520.169921875,15520.169921875,15627.2900390625,15482.8798828125,15611.6796875,78217100
2023-04-06,15597.8896484375,15597.8896484375,15601.490234375,15509.08984375,15530.2001953125,62790900
2023-04-11,15655.169921875,15655.169921875,15726.01953125,15625.7900390625,15710.4501953125,63070200
2023-04-12,15703.599609375,15703.599609375,15827.2802734375,15668.2001953125,15689.1396484375,65206700
2023-04-13,15729.4599609375,15729.4599609375,15754.990234375,15675.150390625,15708.2099609375,53361500
2023-04-14,15807.5,15807.5,15841.4697265625,15760.3203125,15789.7802734375,78563300
2023-04-17,15789.5302734375,15789.5302734375,15903.25,15764.3798828125,15838.8896484375,60200000
2023-04-18,15882.669921875,15882.669921875,15916.2802734375,15802.75,15841.5,63384400
2023-04-19,15895.2001953125,15895.2001953125,15908.4697265625,15829.5498046875,15850.51953125,55122300
2023-04-20,15795.9697265625,15795.9697265625,15883.3095703125,15734.25,15864.150390625,74754500
2023-04-21,15881.66015625,15881.66015625,15899.6201171875,15706.830078125,15782.580078125,77403200
2023-04-24,15863.9501953125,15863.9501953125,15919.1103515625,15831.099609375,15852.26953125,50552200
2023-04-25,15872.1298828125,15872.1298828125,15891.73046875,15794.8095703125,15836.7900390625,66489300
2023-04-26,15795.73046875,15795.73046875,15826.01953125,15694.3603515625,15804.5,74374600
2023-04-27,15800.4501953125,15800.4501953125,15859.25,15706.6904296875,15739.349609375,79622200
2023-04-28,15922.3798828125,15922.3798828125,15922.3798828125,15688.169921875,15884.7900390625,91511200
2023-05-02,15726.9404296875,15726.9404296875,16011.5595703125,15707.5498046875,15950.3603515625,80224800
2023-05-03,15815.0595703125,15815.0595703125,15868.8798828125,15745.98046875,15774.01953125,61988400
2023-05-04,15734.240234375,15734.240234375,15796.7099609375,15662.3203125,15781.4599609375,81687600
2023-05-05,15961.01953125,15961.01953125,15961.5400390625,15755.9697265625,15837.4404296875,69955200
2023-05-08,15952.830078125,15952.830078125,15996.16015625,15933.6904296875,15967.5703125,40927300
2023-05-09,15955.48046875,15955.48046875,15962.6201171875,15879.5595703125,15950.8896484375,60426400
2023-05-10,15896.23046875,15896.23046875,15984.8203125,15848.6904296875,15973.3798828125,67473800
2023-05-11,15834.91015625,15834.91015625,15970.5400390625,15754.759765625,15943.849609375,67890500
2023-05-12,15913.8203125,15913.8203125,15938.009765625,15852.099609375,15918.25,62915400
2023-05-15,15917.240234375,15917.240234375,15982.099609375,15874.240234375,15966.9599609375,53099400
2023-05-16,15897.9296875,15897.9296875,15968.41015625,15862.3701171875,15892.7802734375,63874300
2023-05-17,15951.2998046875,15951.2998046875,15992.76953125,15862.150390625,15883.6103515625,89827900
2023-05-18,16163.3603515625,16163.3603515625,16230.4404296875,16069.419921875,16069.419921875,73640100
2023-05-19,16275.3798828125,16275.3798828125,16331.9404296875,16203.599609375,16233.1103515625,90102600
2023-05-22,16223.990234375,16223.990234375,16267.9296875,16196.3603515625,16235.98046875,54200300
2023-05-23,16152.8603515625,16152.8603515625,16224.3203125,16143.98046875,16186.4404296875,56755000
2023-05-24,15842.1298828125,15842.1298828125,16013.2900390625,15802.8603515625,16008.51953125,65922900
2023-05-25,15793.7998046875,15793.7998046875,15872.599609375,15726.5,15872.4599609375,66145400
2023-05-26,15983.9697265625,15983.9697265625,16008.58984375,15726.740234375,15850.08984375,57308100
2023-05-29,15952.73046875,15952.73046875,16079.73046875,15925.2197265625,16064.1298828125,24247000
2023-05-30,15908.91015625,15908.91015625,16058.4296875,15889.4599609375,15962.3095703125,54563500
2023-05-31,15664.01953125,15664.01953125,15871.7001953125,15629.1201171875,15757.4296875,172555100
2023-06-01,15853.66015625,15853.66015625,15863.41015625,15734.8603515625,15744.009765625,55198400
2023-06-02,16051.23046875,16051.23046875,16071.3203125,15922.6103515625,15949.0400390625,96604000
2023-06-05,15963.8896484375,15963.8896484375,16114.83984375,15928.4404296875,16079.8603515625,63777600
2023-06-06,15992.4404296875,15992.4404296875,16009.2802734375,15925.5595703125,15939.3095703125,52413000
2023-06-07,15960.5595703125,15960.5595703125,16020.2802734375,15909.849609375,15998.099609375,67870200
2023-06-08,15989.9599609375,15989.9599609375,16019.0,15913.9501953125,15951.6103515625,59532100
2023-06-09,15949.83984375,15949.83984375,15998.900390625,15924.509765625,15993.01953125,58242200
2023-06-12,16097.8701171875,16097.8701171875,16126.2998046875,16021.5498046875,16052.91015625,61393600
2023-06-13,16230.6796875,16230.6796875,16232.7001953125,16088.4697265625,16218.2001953125,72345000
2023-06-14,16310.7900390625,16310.7900390625,16336.26953125,16217.4501953125,16219.08984375,75755600
2023-06-15,16290.1201171875,16290.1201171875,16301.73046875,16165.66015625,16275.73046875,80150500
2023-06-16,16357.6298828125,16357.6298828125,16427.419921875,16276.7900390625,16306.6298828125,211233000
2023-06-19,16201.2001953125,16201.2001953125,16302.2900390625,16189.5703125,16272.2099609375,52459700
2023-06-20,16111.3203125,16111.3203125,16184.2998046875,16069.099609375,16100.2900390625,68396400
2023-06-21,16023.1298828125,16023.1298828125,16145.2900390625,16002.26953125,16082.75,62212100
2023-06-22,15988.16015625,15988.16015625,15988.2099609375,15810.48046875,15867.650390625,65000700
2023-06-23,15829.9404296875,15829.9404296875,15917.1396484375,15733.1201171875,15862.7900390625,108856500
2023-06-26,15813.0595703125,15813.0595703125,15874.900390625,15713.7001953125,15874.150390625,72427600
2023-06-27,15846.8603515625,15846.8603515625,15895.7001953125,15758.1298828125,15873.73046875,63273400
2023-06-28,15949.0,15949.0,15994.3095703125,15906.8798828125,15922.7099609375,69914300
2023-06-29,15946.7197265625,15946.7197265625,15998.669921875,15920.0400390625,15960.4697265625,54568800
2023-06-30,16147.900390625,16147.900390625,16176.5498046875,15978.900390625,15989.4296875,85583300
2023-07-03,16081.0400390625,16081.0400390625,16209.2900390625,16070.490234375,16187.91015625,52047600
2023-07-04,16039.169921875,16039.169921875,16103.9501953125,16023.7197265625,16082.9296875,42493900
2023-07-05,15937.580078125,15937.580078125,15982.9599609375,15901.3896484375,15930.16015625,66456400
2023-07-06,15528.5400390625,15528.5400390625,15846.25,15495.83984375,15816.1103515625,80363000
2023-07-07,15603.400390625,15603.400390625,15661.41015625,15456.16015625,15515.0,67259700
2023-07-10,15673.16015625,15673.16015625,15722.0302734375,15545.330078125,15585.33984375,53384600
2023-07-11,15790.33984375,15790.33984375,15807.66015625,15659.099609375,15716.259765625,60828200
2023-07-12,16023.0,16023.0,16044.2802734375,15806.2802734375,15842.259765625,72341400
2023-07-13,16141.0302734375,16141.0302734375,16185.1103515625,16000.3798828125,16009.259765625,64992600
2023-07-14,16105.0703125,16105.0703125,16149.1201171875,16071.740234375,16123.1298828125,61718900
2023-07-17,16068.650390625,16068.650390625,16102.509765625,15995.4501953125,16013.51953125,45553500
2023-07-18,16125.490234375,16125.490234375,16140.2001953125,16031.0703125,16042.0302734375,56765300
2023-07-19,16108.9296875,16108.9296875,16240.7900390625,16075.169921875,16190.0,62950200
2023-07-20,16204.2197265625,16204.2197265625,16211.4296875,16050.98046875,16059.2197265625,66295300
2023-07-21,16177.2197265625,16177.2197265625,16181.33984375,16103.48046875,16125.2099609375,69913700
2023-07-24,16190.9501953125,16190.9501953125,16208.759765625,16121.26953125,16126.7099609375,51532000
2023-07-25,16211.58984375,16211.58984375,16225.8896484375,16135.599609375,16169.75,56468900
2023-07-26,16131.4599609375,16131.4599609375,16212.91015625,16000.0400390625,16183.7001953125,76242600
2023-07-27,16406.029296875,16406.029296875,16408.80078125,16131.6396484375,16162.16015625,96512200
2023-07-28,16469.75,16469.75,16490.130859375,16336.419921875,16356.3798828125,70297300
2023-07-31,16446.830078125,16446.830078125,16528.970703125,16427.470703125,16434.66015625,60748100
2023-08-01,16240.400390625,16240.400390625,16430.66015625,16240.400390625,16414.7890625,63456600
2023-08-02,16020.01953125,16020.01953125,16140.759765625,15955.3095703125,16027.650390625,74404800
2023-08-03,15893.3798828125,15893.3798828125,15920.3203125,15807.849609375,15879.0302734375,82642000
2023-08-04,15951.8603515625,15951.8603515625,15973.9599609375,15784.51953125,15917.009765625,77046600
2023-08-07,15950.759765625,15950.759765625,15962.6103515625,15824.7802734375,15877.5400390625,68246900
2023-08-08,15774.9296875,15774.9296875,15946.5703125,15706.3095703125,15868.3095703125,80939300
2023-08-09,15852.580078125,15852.580078125,15983.7802734375,15831.080078125,15918.0595703125,65516200
2023-08-10,15996.51953125,15996.51953125,16060.26953125,15880.41015625,15921.419921875,74907500
2023-08-11,15832.169921875,15832.169921875,15962.4501953125,15803.080078125,15927.7900390625,60296700
2023-08-14,15904.25,15904.25,15937.7802734375,15817.58984375,15818.2099609375,43608500
2023-08-15,15767.2802734375,15767.2802734375,15923.1298828125,15703.0302734375,15909.5703125,45352200
2023-08-16,15789.4501953125,15789.4501953125,15814.66015625,15725.099609375,15737.01953125,39651700
2023-08-17,15676.900390625,15676.900390625,15793.5302734375,15664.2998046875,15712.9404296875,48603400
2023-08-18,15574.259765625,15574.259765625,15612.8798828125,15468.650390625,15597.1201171875,59909500
2023-08-21,15603.2802734375,15603.2802734375,15710.2099609375,15571.8203125,15573.9501953125,45251100
2023-08-22,15705.6201171875,15705.6201171875,15799.33984375,15677.4404296875,15684.6396484375,42807400
2023-08-23,15728.41015625,15728.41015625,15820.9501953125,15672.4296875,15761.25,53425400
2023-08-24,15621.490234375,15621.490234375,15896.740234375,15618.6904296875,15876.2197265625,48251600
2023-08-25,15631.8203125,15631.8203125,15739.7802734375,15578.9697265625,15582.9501953125,44315200
2023-08-28,15792.6103515625,15792.6103515625,15804.9501953125,15673.8896484375,15756.4697265625,43473300
2023-08-29,15930.8798828125,15930.8798828125,15942.1201171875,15805.419921875,15844.759765625,49760000
2023-08-30,15891.9296875,15891.9296875,15960.400390625,15823.330078125,15956.919921875,49478600
2023-08-31,15947.080078125,15947.080078125,16042.66015625,15914.4296875,15937.3896484375,92766900
2023-09-01,15840.33984375,15840.33984375,15984.58984375,15840.25,15936.33984375,54045200
2023-09-04,15824.849609375,15824.849609375,15958.740234375,15795.9697265625,15904.6298828125,34752500
2023-09-05,15771.7099609375,15771.7099609375,15838.4404296875,15691.490234375,15729.7802734375,73334000
2023-09-06,15741.3701171875,15741.3701171875,15781.8896484375,15676.509765625,15712.58984375,63047100
2023-09-07,15718.66015625,15718.66015625,15794.7197265625,15661.3798828125,15661.66015625,59410800
2023-09-08,15740.2998046875,15740.2998046875,15783.3798828125,15577.0400390625,15777.5595703125,63810400
2023-09-11,15800.990234375,15800.990234375,15867.5703125,15771.0703125,15799.419921875,65431300
2023-09-12,15715.5302734375,15715.5302734375,15808.3798828125,15686.33984375,15804.080078125,58026400
2023-09-13,15654.0302734375,15654.0302734375,15726.599609375,15564.6396484375,15648.919921875,68861200
2023-09-14,15805.2900390625,15805.2900390625,15824.0595703125,15588.1201171875,15652.41015625,77633300
2023-09-15,15893.5302734375,15893.5302734375,15989.2998046875,15871.169921875,15940.3896484375,179829200
2023-09-18,15727.1201171875,15727.1201171875,15870.6201171875,15693.8701171875,15858.8095703125,58899600
2023-09-19,15664.48046875,15664.48046875,15743.900390625,15630.9404296875,15688.0703125,53581800
2023-09-20,15781.58984375,15781.58984375,15810.3603515625,15699.33984375,15703.08984375,54733100
2023-09-21,15571.8603515625,15571.8603515625,15696.66015625,15548.6904296875,15650.98046875,65995100
2023-09-22,15557.2900390625,15557.2900390625,15592.26953125,15471.75,15473.7998046875,70200200
2023-09-25,15405.490234375,15405.490234375,15572.1396484375,15329.400390625,15513.3203125,64522900
2023-09-26,15255.8701171875,15255.8701171875,15360.4296875,15229.349609375,15330.91015625,69660000
2023-09-27,15217.4501953125,15217.4501953125,15299.6796875,15194.6796875,15225.580078125,72319500
2023-09-28,15323.5,15323.5,15323.73046875,15138.66015625,15229.099609375,60119100
2023-09-29,15386.580078125,15386.580078125,15515.990234375,15382.5595703125,15394.8203125,110121500
2023-10-02,15247.2099609375,15247.2099609375,15476.3798828125,15192.009765625,15439.9599609375,61416800
2023-10-03,15085.2099609375,15085.2099609375,15257.8603515625,15074.849609375,15184.490234375,64881000
2023-10-04,15099.919921875,15099.919921875,15174.6298828125,14948.080078125,14979.8095703125,75006400
2023-10-05,15070.2197265625,15070.2197265625,15157.7001953125,15048.419921875,15113.9404296875,47650800
2023-10-06,15229.76953125,15229.76953125,15230.8896484375,15033.5498046875,15109.16015625,65528500
2023-10-09,15128.1103515625,15128.1103515625,15201.0595703125,15077.66015625,15143.2900390625,52471000
2023-10-10,15423.51953125,15423.51953125,15443.4501953125,15272.5703125,15272.5703125,62641300
2023-10-11,15460.009765625,15460.009765625,15486.1103515625,15361.740234375,15366.7802734375,65776100
2023-10-12,15425.0302734375,15425.0302734375,15575.2802734375,15413.2001953125,15537.8701171875,52453700
2023-10-13,15186.66015625,15186.66015625,15409.8896484375,15178.0703125,15400.08984375,63240100
2023-10-16,15237.990234375,15237.990234375,15271.509765625,15103.1201171875,15219.419921875,55502000
2023-10-17,15251.6904296875,15251.6904296875,15288.3203125,15117.240234375,15211.2900390625,49443000
2023-10-18,15094.91015625,15094.91015625,15271.150390625,15081.6904296875,15244.0498046875,62492400
2023-10-19,15045.23046875,15045.23046875,15104.3701171875,14984.58984375,15060.650390625,69923300
2023-10-20,14798.4697265625,14798.4697265625,14936.490234375,14798.4697265625,14872.01953125,90638400
2023-10-23,14800.7197265625,14800.7197265625,14838.009765625,14630.2099609375,14823.0302734375,61261000
2023-10-24,14879.9404296875,14879.9404296875,14916.599609375,14750.3203125,14802.51953125,62022100
2023-10-25,14892.1796875,14892.1796875,14933.6904296875,14789.6298828125,14870.6298828125,88086100
2023-10-26,14731.0498046875,14731.0498046875,14795.41015625,14655.080078125,14696.2197265625,121803600
2023-10-27,14687.41015625,14687.41015625,14824.2900390625,14667.3701171875,14757.1103515625,86539200
2023-10-30,14716.5400390625,14716.5400390625,14798.0,14678.73046875,14770.9501953125,76179000
2023-10-31,14810.33984375,14810.33984375,14829.6201171875,14722.3798828125,14741.4404296875,75370200
2023-11-01,14923.26953125,14923.26953125,14949.580078125,14786.3203125,14851.9599609375,63588700
2023-11-02,15143.599609375,15143.599609375,15202.4296875,15028.0302734375,15033.650390625,89446500
2023-11-03,15189.25,15189.25,15269.5,15149.7197265625,15203.7998046875,93603800
2023-11-06,15135.9697265625,15135.9697265625,15223.41015625,15110.83984375,15219.3203125,59212500
2023-11-07,15152.6396484375,15152.6396484375,15194.5302734375,15068.25,15084.7900390625,62049600
2023-11-08,15229.599609375,15229.599609375,15287.73046875,15086.41015625,15093.48046875,107586700
2023-11-09,15352.5400390625,15352.5400390625,15364.490234375,15212.990234375,15246.5,68377100
2023-11-10,15234.3896484375,15234.3896484375,15309.51953125,15171.580078125,15296.580078125,77014100
2023-11-13,15345.0,15345.0,15346.7900390625,15252.26953125,15285.1201171875,65170400
2023-11-14,15614.4296875,15614.4296875,15632.4404296875,15337.599609375,15358.58984375,98894400
2023-11-15,15748.169921875,15748.169921875,15759.83984375,15628.1904296875,15631.669921875,91670700
2023-11-16,15786.6103515625,15786.6103515625,15862.08984375,15783.509765625,15806.91015625,68438900
2023-11-17,15919.16015625,15919.16015625,15952.4501953125,15826.669921875,15828.7802734375,81125800
2023-11-20,15901.330078125,15901.330078125,15929.9296875,15854.8203125,15915.240234375,93605500
2023-11-21,15900.5302734375,15900.5302734375,15948.0703125,15891.3095703125,15911.01953125,70926900
2023-11-22,15957.8203125,15957.8203125,15998.41015625,15931.740234375,15965.1298828125,58757800
2023-11-23,15994.73046875,15994.73046875,16005.4501953125,15958.0595703125,15976.6201171875,38717400
2023-11-24,16029.490234375,16029.490234375,16041.169921875,15972.669921875,15988.1904296875,46227600
2023-11-27,15966.3701171875,15966.3701171875,16039.419921875,15957.9599609375,16007.259765625,50564800
2023-11-28,15992.669921875,15992.669921875,15993.419921875,15915.400390625,15939.1904296875,60601100
2023-11-29,16166.4501953125,16166.4501953125,16208.9697265625,16010.48046875,16013.16015625,69366600
2023-11-30,16215.4296875,16215.4296875,16262.9599609375,16169.1103515625,16204.740234375,108532100
2023-12-01,16397.51953125,16397.51953125,16399.060546875,16279.4501953125,16296.919921875,68139400
2023-12-04,16404.759765625,16404.759765625,16455.6796875,16386.80078125,16390.169921875,52149300
2023-12-05,16533.109375,16533.109375,16551.33984375,16394.01953125,16405.140625,63916000
2023-12-06,16656.439453125,16656.439453125,16727.0703125,16536.119140625,16565.650390625,78581700
2023-12-07,16628.990234375,16628.990234375,16655.30078125,16595.109375,16623.890625,76803200
2023-12-08,16759.220703125,16759.220703125,16782.720703125,16630.1796875,16644.619140625,77814500
2023-12-11,16794.4296875,16794.4296875,16817.810546875,16734.26953125,16760.58984375,66736100
2023-12-12,16791.740234375,16791.740234375,16837.1796875,16753.810546875,16823.009765625,67862500
2023-12-13,16766.05078125,16766.05078125,16836.44921875,16760.119140625,16811.560546875,65413500
2023-12-14,16752.23046875,16752.23046875,17003.279296875,16670.349609375,16948.7890625,141290100
2023-12-15,16751.439453125,16751.439453125,16890.109375,16713.69921875,16822.5,173711500
2023-12-18,16650.55078125,16650.55078125,16744.26953125,16624.650390625,16683.689453125,56720400
2023-12-19,16744.41015625,16744.41015625,16750.509765625,16656.640625,16657.439453125,59217500
2023-12-20,16733.05078125,16733.05078125,16789.9609375,16694.560546875,16779.41015625,63366400
2023-12-21,16687.419921875,16687.419921875,16708.349609375,16624.16015625,16667.310546875,57871300
2023-12-22,16706.1796875,16706.1796875,16735.3203125,16651.779296875,16673.30078125,46295300
2023-12-27,16742.0703125,16742.0703125,16775.7109375,16697.580078125,16727.76953125,37678900
2023-12-28,16701.55078125,16701.55078125,16783.7890625,16688.51953125,16780.94921875,36091600
2023-12-29,16751.640625,16751.640625,16758.529296875,16726.970703125,16729.259765625,26861900
2024-01-02,16769.359375,16769.359375,16963.470703125,16648.80078125,16828.75,59893300
2024-01-03,16538.390625,16538.390625,16784.0703125,16479.919921875,16771.349609375,70845800
2024-01-04,16617.2890625,16617.2890625,16626.83984375,16501.400390625,16563.689453125,65869400
2024-01-05,16594.2109375,16594.2109375,16645.890625,16448.7109375,16504.880859375,66762900
2024-01-08,16716.470703125,16716.470703125,16716.470703125,16517.490234375,16618.509765625,55073400
2024-01-09,16688.359375,16688.359375,16743.26953125,16611.529296875,16743.26953125,59798500
2024-01-10,16689.810546875,16689.810546875,16753.689453125,16654.990234375,16703.119140625,61300900
2024-01-11,16547.029296875,16547.029296875,16839.490234375,16541.380859375,16775.919921875,72206800
2024-01-12,16704.560546875,16704.560546875,16752.240234375,16608.0,16649.44921875,62163000
2024-01-15,16622.220703125,16622.220703125,16736.16015625,16609.220703125,16723.240234375,47795000
2024-01-16,16571.6796875,16571.6796875,16581.9296875,16476.08984375,16497.5390625,73101900
2024-01-17,16431.689453125,16431.689453125,16435.6796875,16345.01953125,16400.419921875,71437800
2024-01-18,16567.349609375,16567.349609375,16579.119140625,16421.19921875,16440.66015625,72318600
2024-01-19,16555.130859375,16555.130859375,16647.849609375,16513.4609375,16626.529296875,66146800
2024-01-22,16683.359375,16683.359375,16705.490234375,16607.720703125,16684.099609375,67438700
2024-01-23,16627.08984375,16627.08984375,16753.08984375,16626.58984375,16753.08984375,64365600
2024-01-24,16889.919921875,16889.919921875,16921.41015625,16760.919921875,16793.26953125,74569200
2024-01-25,16906.919921875,16906.919921875,16916.599609375,16785.689453125,16849.759765625,62016700
2024-01-26,16961.390625,16961.390625,16967.720703125,16849.310546875,16879.009765625,84664200
2024-01-29,16941.7109375,16941.7109375,16941.7109375,16860.05078125,16925.390625,65956600
2024-01-30,16972.33984375,16972.33984375,16999.580078125,16946.560546875,16991.369140625,61107500
2024-01-31,16903.759765625,16903.759765625,16991.83984375,16884.869140625,16972.470703125,84388500
2024-02-01,16859.0390625,16859.0390625,16915.919921875,16821.599609375,16834.130859375,89451400
2024-02-02,16918.2109375,16918.2109375,17004.55078125,16894.669921875,16977.75,85847300
2024-02-05,16904.060546875,16904.060546875,16972.619140625,16859.0,16925.970703125,69935700
2024-02-06,17033.240234375,17033.240234375,17049.51953125,16871.3203125,16965.890625,75544200
2024-02-07,16921.9609375,16921.9609375,17021.55078125,16907.150390625,17020.76953125,93039700
2024-02-08,16963.830078125,16963.830078125,17029.5390625,16889.130859375,16936.140625,67419300
2024-02-09,16926.5,16926.5,16993.119140625,16876.359375,16973.580078125,61639700
2024-02-12,17037.349609375,17037.349609375,17042.740234375,16958.80078125,16975.990234375,53286500
2024-02-13,16880.830078125,16880.830078125,16991.609375,16831.529296875,16987.08984375,62956700
2024-02-14,16945.48046875,16945.48046875,16957.779296875,16857.33984375,16872.890625,53717300
2024-02-15,17046.689453125,17046.689453125,17089.119140625,17003.8203125,17022.5390625,83791100
2024-02-16,17117.439453125,17117.439453125,17198.44921875,17060.380859375,17117.369140625,76375500
